"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2678.33814418286","3530.88987157863","4572.15606400017","4704.77023506595","4756.75495473756","5213.70339812625","6233.09095304051","8241.01114121568","9533.39382066788","11058.467456763","11162.5268014751","10107.2853122171","6339.83580002065","9731.94000223592","9972.27617276509","10646.2199575654","10953.5285487172","11883.3682503173","12127.6264613821","12711.9507572137","13495.20315849","15149.900686643","15536.0541218496","14267.0364442276","10391.7753687332","9897.97756350175","10971.9676750836","11184.2688232124","11589.2982728619","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21965.2697550039","22396.2072265476","21857.3525113691","22439.767486201","23541.1037334252","23932.5618461359","24755.0900360556","26903.873778347","28687.535568856","29523.1903040836","29719.3598977329","31775.6168292961","32524.0237582547","32621.877278079","35611.0068136197","37233.1982931023","39082.2147771724","41150.034843846","43318.3524829185","41927.6131414344","39610.3584099739","40767.2355145778","41926.3416054208","44157.5521129902","45714.7926490087","48841.2412117707","53030.7961999577","55098.249078725","57141.9253238054","58512.6533439132","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15209.0368192052","15949.0664244451","16981.2286937397","17624.4430099814","18843.5815085567","19899.5882807266","20735.9049159894","21405.8802099534","22045.7011281546","22584.938528945","24930.140618189","24918.0478918174","25224.8787330321","23818.4335458821","25208.078986536","24831.4499182696","25685.9945557767","27482.4956540416","27433.0634966635","27486.8534583388","28825.1061963583","30539.9633731766","31693.917871933","34145.7126055594","34212.9444858096","35438.6080250641","37834.4381824037","38898.4435928405","40357.5074164335","41947.5900920718","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18592.6259617148","19503.5889309405","20100.8018011806","20389.1102089136","21268.1046861876","22340.5588965298","23002.2844628152","23867.5285655418","25020.064282782","25602.3894720393","27084.1918203274","28045.8607832132","28736.5771073504","29166.8324471885","29530.2153083267","30130.6444569128","32410.1780280678","34099.7862968923","35523.2713104342","34628.3972092211","35185.29289013","36598.0149693024","36486.2967870302","36314.6971007775","36194.873918843","36899.3852092463","39926.9546628592","41581.120790548","43111.3665516129","44821.0123499019","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4765.93762253074","5124.35482189973","5296.47087918335","5876.35260473179","6025.54642786691","6235.16926839976","6280.33152374703","6253.97090593028","6117.62026963529","6214.26667219913","6355.8472555378","6533.37375669328","6723.67797400257","7056.14797251069","7300.05846676836","7553.20140626909","7965.47713872543","8255.17353330254","8306.50486208059","7966.13079910865","7900.19947850272","8159.87616499912","8187.19367364946","8442.02858945153","8544.22721393185","8791.28882660658","9193.36313857418","9598.38738824459","9957.89445537287","10594.2775607348","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4388.92590587473","4371.74915949241","4833.84818638568","4894.88876125989","4999.50562046825","5210.00400993706","5251.32954345386","5386.94148836244","5503.33476334334","5671.32956699066","5937.2120557616","6271.09480683764","6611.77107475455","6864.40892478109","7452.61881488401","8043.57046247319","8619.9057615028","9171.45117681501","9565.49434736744","9628.06043920732","9460.29137980458","9402.6162074939","9189.18920853185","9322.30246463661","9181.04638893047","9464.68225614755","9445.91686822134","10003.5749686535","10253.8174501169","10497.2979069572","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19570.5485410939","20841.7856754947","21417.8823482972","21741.1843939542","22363.4312698491","23403.4831293573","24515.11627925","25146.2004313157","25074.057693144","25325.7072638772","26838.6913604846","27472.5471191491","28160.1076146939","28924.6821605164","30348.0417430518","31663.4530989772","33090.1962558485","34501.5090143849","34798.7658977271","33198.6164013794","34986.9945402402","35774.6967129559","37191.3859456258","38974.0794886127","39179.155610609","40388.5527720976","39964.2770077463","40966.5932189946","41695.6379442744","42338.0269371817","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8270.77975707549","7561.95212082395","7329.98613279185","6837.6181286383","6192.49320944057","5924.82883971254","6156.12332697523","6470.00269555572","6530.41311634226","6868.85943069398","7733.78944277979","8985.65550061219","10021.8969616521","11119.8870659711","12428.8368274929","13934.7211410695","15725.3455018466","17384.9245216253","17968.236337141","17962.8301156342","19225.0769114856","20779.4442514491","22032.1745436853","24504.7660856694","24726.4728671586","23224.1178353573","23818.8248260141","24862.9661245889","26157.6596496269","27466.2206186576","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1476.47098910164","1498.02335386088","1471.63939172058","1464.96589713152","1489.2431183342","1540.71366112458","1587.05333413367","1576.52733692946","1601.28141609718","1616.51957275923","1617.53495469232","1669.32977873722","1659.38289075818","1693.25642942631","1778.54366396138","1889.78778248823","2016.60427372883","2152.22135256665","2139.15870792918","2166.32686310901","2311.97643628459","2437.88026639724","2530.34461782022","2767.3969138176","3021.427818107","3361.97713749708","3635.27651517963","4046.23477111755","4304.77163567309","4512.9818974701","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2546.33225391766","2384.01715504536","2076.83067310969","1796.84831542205","1467.1311335904","1402.57919587623","1506.97555675414","1660.56193944671","1688.77665594688","1749.59437929213","1863.73918996644","1987.03171156194","1999.67267333691","2157.26538583233","2342.49274373412","2384.17802618996","2505.46516840785","2766.05448201973","3027.86302353124","3101.33692808776","3085.65193549234","3297.36683733653","3618.14972576532","4042.89305300408","4281.82407398558","4214.82950886186","4681.17473284248","5046.69153549093","5256.3979226367","5223.48000605056","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1130.05255490288","727.110411693632","789.978482810197","826.539234631923","850.046996471141","876.43863181248","977.948740882846","1082.43416081303","1164.58064562791","1237.65377683981","1344.62396744398","1499.08623618288","1723.31431659835","1936.88290122392","2159.62460937303","2314.46201172706","2299.38688436037","2427.24450158351","2611.30634889515","2868.73751520968","3045.59096086616","3185.33627228952","3388.73763830379","3675.03861980998","3928.37393363069","4259.20311888736","4574.40302708092","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1261.56296056943","1281.25349466743","1302.94032223945","1328.63379796282","1363.17108643098","1372.98667952901","1400.41618776331","1425.11674747079","1509.86302342072","1482.45118825252","1582.91880797942","1567.13248745834","1624.50951989465","1658.76986598723","1644.97276089896","1745.0882676942","1758.49677634307","1800.68027577298","1756.74813131975","1746.02150552362","1716.00921068019","1749.11655063162","1838.18202900264","1921.66789397637","1916.90585763171","2106.86539125245","2206.43726055579","2235.69498518996","2308.17876821139","2366.11135955119","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9414.80263264848","9523.0732935234","10078.5259202273","10898.566187087","11587.0976949231","12330.8926106467","13166.7378152054","14179.239310779","14147.5551485542","14679.1100075344","16332.982169782","17272.0829451812","17562.3889300208","16966.6685638925","17895.2222412073","20019.9867453382","21059.3000033717","21556.3300833194","23122.9094973157","22162.3965385714","22096.7052046653","22770.5051922447","21489.2597931986","22153.4297028315","23950.1374239284","23921.5244346294","24925.3561011873","25360.0910245678","26523.5266272002","27568.412410831","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8352.57989329922","9471.52034638661","10181.4991045595","11026.9626713038","12183.1070265053","13497.9780419748","14689.0943595965","15716.347701746","14969.5542325769","16807.1294764195","18539.3769836658","19713.5272991316","21396.8377455369","22084.6263884302","23763.54553027","25186.8675668092","26875.0704832885","29050.3756482503","29946.0774891302","29529.8844171355","31748.2817947701","32546.7536531234","33557.1287196434","34244.3121393117","35324.4976704773","37902.4004037578","39575.4542830031","40957.4180587145","42487.0419465669","42727.9507570391","",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59930.3924619379","60606.3486884821","60095.5505991776","58839.2643637288","55000.8927669212","56179.2950242883","55943.358109176","57617.5352981834","68071.0486418975","75700.701887299","83689.2693299015","88660.5211134062","91473.2067021071","90096.4356867852","79424.3808368516","73965.9706064094","78178.220365833","82680.4059382088","78058.3800591345","70082.4628390641","47230.6601329032","44685.4974338707","50855.4623455352","52611.901795877","51363.7383920284","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6065.70521251801","6360.37875408407","6547.68102421436","6740.34703624026","7128.543343958","7217.07599690522","7504.56125372853","7893.81155348129","8045.60138672836","8072.5075774724","8448.66269972841","8540.066387764","8632.22345631797","8901.44565810368","9508.37691275103","10080.8159517256","10858.4620796061","11614.7059587091","12248.0943493244","12077.3856655814","12887.7448044458","13735.6591470279","14003.5007351316","14476.2886686182","14793.5005142664","14579.6123971457","14803.9674778313","15406.7640194189","15770.8978810254","16035.4115410254","",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1025.76025873921","1075.5121330002","1129.93234713057","1193.37943175888","1286.04937556532","1373.25475497672","1463.66154095338","1559.98961633765","1610.07718805808","1722.28349102193","1831.9688178722","1948.39496562125","2064.43069287024","2196.99165097596","2363.31882940603","2569.53695938615","2829.04196752427","3073.74230404589","3321.90977582414","3538.64849919854","3822.62530696679","4150.82613441104","4841.6453151231","5289.47800666765","5873.74929676345","6168.48130240193","6843.55958300796","7257.81210698745","7775.13187646145","8187.70250825517","",
